,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
159,34,34,7,7,F10,M9,./stim/processed_extracts/true/34\7_va.mov,./stim/processed_extracts/audio/34/7_audio.wav,TRUE,va,F,9,34
160,34,34,7,7,F10,M9,./stim/processed_extracts/true/34\7_vv.mov,./stim/processed_extracts/audio/34/7_audio.wav,TRUE,vv,F,9,34
161,34,34,7,7,F10,M9,./stim/processed_extracts/true/34\7_vva.mov,./stim/processed_extracts/audio/34/7_audio.wav,TRUE,vva,F,9,34
162,35,35,2,2,M11,F9,./stim/processed_extracts/true/35\2_va.mov,./stim/processed_extracts/audio/35/2_audio.wav,TRUE,va,M,9,35
163,35,35,2,2,M11,F9,./stim/processed_extracts/true/35\2_vv.mov,./stim/processed_extracts/audio/35/2_audio.wav,TRUE,vv,M,9,35
164,35,35,2,2,M11,F9,./stim/processed_extracts/true/35\2_vva.mov,./stim/processed_extracts/audio/35/2_audio.wav,TRUE,vva,M,9,35
165,35,35,5,5,F9,M11,./stim/processed_extracts/true/35\5_va.mov,./stim/processed_extracts/audio/35/5_audio.wav,TRUE,va,F,7,35
166,35,35,5,5,F9,M11,./stim/processed_extracts/true/35\5_vv.mov,./stim/processed_extracts/audio/35/5_audio.wav,TRUE,vv,F,7,35
167,35,35,5,5,F9,M11,./stim/processed_extracts/true/35\5_vva.mov,./stim/processed_extracts/audio/35/5_audio.wav,TRUE,vva,F,7,35
168,36,36,3,3,F8,M11,./stim/processed_extracts/true/36\3_va.mov,./stim/processed_extracts/audio/36/3_audio.wav,TRUE,va,F,9,36
169,36,36,3,3,F8,M11,./stim/processed_extracts/true/36\3_vv.mov,./stim/processed_extracts/audio/36/3_audio.wav,TRUE,vv,F,9,36
170,36,36,3,3,F8,M11,./stim/processed_extracts/true/36\3_vva.mov,./stim/processed_extracts/audio/36/3_audio.wav,TRUE,vva,F,9,36
171,36,36,4,4,M11,F8,./stim/processed_extracts/true/36\4_va.mov,./stim/processed_extracts/audio/36/4_audio.wav,TRUE,va,M,13,36
172,36,36,4,4,M11,F8,./stim/processed_extracts/true/36\4_vv.mov,./stim/processed_extracts/audio/36/4_audio.wav,TRUE,vv,M,13,36
173,36,36,4,4,M11,F8,./stim/processed_extracts/true/36\4_vva.mov,./stim/processed_extracts/audio/36/4_audio.wav,TRUE,vva,M,13,36
174,37,37,1,1,F11,M10,./stim/processed_extracts/true/37\1_va.mov,./stim/processed_extracts/audio/37/1_audio.wav,TRUE,va,F,6,37
175,37,37,1,1,F11,M10,./stim/processed_extracts/true/37\1_vv.mov,./stim/processed_extracts/audio/37/1_audio.wav,TRUE,vv,F,6,37
176,37,37,1,1,F11,M10,./stim/processed_extracts/true/37\1_vva.mov,./stim/processed_extracts/audio/37/1_audio.wav,TRUE,vva,F,6,37
177,37,37,4,4,M10,F11,./stim/processed_extracts/true/37\4_va.mov,./stim/processed_extracts/audio/37/4_audio.wav,TRUE,va,M,7,37
178,37,37,4,4,M10,F11,./stim/processed_extracts/true/37\4_vv.mov,./stim/processed_extracts/audio/37/4_audio.wav,TRUE,vv,M,7,37
179,37,37,4,4,M10,F11,./stim/processed_extracts/true/37\4_vva.mov,./stim/processed_extracts/audio/37/4_audio.wav,TRUE,vva,M,7,37
180,38,38,4,4,M12,F8,./stim/processed_extracts/true/38\4_va.mov,./stim/processed_extracts/audio/38/4_audio.wav,TRUE,va,M,16,38
181,38,38,4,4,M12,F8,./stim/processed_extracts/true/38\4_vv.mov,./stim/processed_extracts/audio/38/4_audio.wav,TRUE,vv,M,16,38
182,38,38,4,4,M12,F8,./stim/processed_extracts/true/38\4_vva.mov,./stim/processed_extracts/audio/38/4_audio.wav,TRUE,vva,M,16,38
183,39,39,1,1,M12,F9,./stim/processed_extracts/true/39\1_va.mov,./stim/processed_extracts/audio/39/1_audio.wav,TRUE,va,M,7,39
184,39,39,1,1,M12,F9,./stim/processed_extracts/true/39\1_vv.mov,./stim/processed_extracts/audio/39/1_audio.wav,TRUE,vv,M,7,39
185,39,39,1,1,M12,F9,./stim/processed_extracts/true/39\1_vva.mov,./stim/processed_extracts/audio/39/1_audio.wav,TRUE,vva,M,7,39
186,39,39,3,3,M12,F9,./stim/processed_extracts/true/39\3_va.mov,./stim/processed_extracts/audio/39/3_audio.wav,TRUE,va,M,10,39
187,39,39,3,3,M12,F9,./stim/processed_extracts/true/39\3_vv.mov,./stim/processed_extracts/audio/39/3_audio.wav,TRUE,vv,M,10,39
188,39,39,3,3,M12,F9,./stim/processed_extracts/true/39\3_vva.mov,./stim/processed_extracts/audio/39/3_audio.wav,TRUE,vva,M,10,39
189,40,40,1,1,M10,F10,./stim/processed_extracts/true/40\1_va.mov,./stim/processed_extracts/audio/40/1_audio.wav,TRUE,va,M,7,40
190,40,40,1,1,M10,F10,./stim/processed_extracts/true/40\1_vv.mov,./stim/processed_extracts/audio/40/1_audio.wav,TRUE,vv,M,7,40
191,40,40,1,1,M10,F10,./stim/processed_extracts/true/40\1_vva.mov,./stim/processed_extracts/audio/40/1_audio.wav,TRUE,vva,M,7,40
192,40,40,2,2,F10,M10,./stim/processed_extracts/true/40\2_va.mov,./stim/processed_extracts/audio/40/2_audio.wav,TRUE,va,F,12,40
193,40,40,2,2,F10,M10,./stim/processed_extracts/true/40\2_vv.mov,./stim/processed_extracts/audio/40/2_audio.wav,TRUE,vv,F,12,40
194,40,40,2,2,F10,M10,./stim/processed_extracts/true/40\2_vva.mov,./stim/processed_extracts/audio/40/2_audio.wav,TRUE,vva,F,12,40
195,40,40,4,4,F10,M10,./stim/processed_extracts/true/40\4_va.mov,./stim/processed_extracts/audio/40/4_audio.wav,TRUE,va,F,15,40
196,40,40,4,4,F10,M10,./stim/processed_extracts/true/40\4_vv.mov,./stim/processed_extracts/audio/40/4_audio.wav,TRUE,vv,F,15,40
197,40,40,4,4,F10,M10,./stim/processed_extracts/true/40\4_vva.mov,./stim/processed_extracts/audio/40/4_audio.wav,TRUE,vva,F,15,40
198,41,41,1,1,F11,M11,./stim/processed_extracts/true/41\1_va.mov,./stim/processed_extracts/audio/41/1_audio.wav,TRUE,va,F,9,41
199,41,41,1,1,F11,M11,./stim/processed_extracts/true/41\1_vv.mov,./stim/processed_extracts/audio/41/1_audio.wav,TRUE,vv,F,9,41
200,41,41,1,1,F11,M11,./stim/processed_extracts/true/41\1_vva.mov,./stim/processed_extracts/audio/41/1_audio.wav,TRUE,vva,F,9,41
201,42,42,5,5,M12,F11,./stim/processed_extracts/true/42\5_va.mov,./stim/processed_extracts/audio/42/5_audio.wav,TRUE,va,M,13,42
202,42,42,5,5,M12,F11,./stim/processed_extracts/true/42\5_vv.mov,./stim/processed_extracts/audio/42/5_audio.wav,TRUE,vv,M,13,42
203,42,42,5,5,M12,F11,./stim/processed_extracts/true/42\5_vva.mov,./stim/processed_extracts/audio/42/5_audio.wav,TRUE,vva,M,13,42
204,43,43,2,2,M11,F10,./stim/processed_extracts/true/43\2_va.mov,./stim/processed_extracts/audio/43/2_audio.wav,TRUE,va,M,7,43
205,43,43,2,2,M11,F10,./stim/processed_extracts/true/43\2_vv.mov,./stim/processed_extracts/audio/43/2_audio.wav,TRUE,vv,M,7,43
206,43,43,2,2,M11,F10,./stim/processed_extracts/true/43\2_vva.mov,./stim/processed_extracts/audio/43/2_audio.wav,TRUE,vva,M,7,43
207,43,43,4,4,M11,F10,./stim/processed_extracts/true/43\4_va.mov,./stim/processed_extracts/audio/43/4_audio.wav,TRUE,va,M,8,43
208,43,43,4,4,M11,F10,./stim/processed_extracts/true/43\4_vv.mov,./stim/processed_extracts/audio/43/4_audio.wav,TRUE,vv,M,8,43
209,43,43,4,4,M11,F10,./stim/processed_extracts/true/43\4_vva.mov,./stim/processed_extracts/audio/43/4_audio.wav,TRUE,vva,M,8,43
210,43,43,6,6,F10,M11,./stim/processed_extracts/true/43\6_va.mov,./stim/processed_extracts/audio/43/6_audio.wav,TRUE,va,F,7,43
211,43,43,6,6,F10,M11,./stim/processed_extracts/true/43\6_vv.mov,./stim/processed_extracts/audio/43/6_audio.wav,TRUE,vv,F,7,43
212,43,43,6,6,F10,M11,./stim/processed_extracts/true/43\6_vva.mov,./stim/processed_extracts/audio/43/6_audio.wav,TRUE,vva,F,7,43
213,44,44,2,2,F10,M12,./stim/processed_extracts/true/44\2_va.mov,./stim/processed_extracts/audio/44/2_audio.wav,TRUE,va,F,12,44
214,44,44,2,2,F10,M12,./stim/processed_extracts/true/44\2_vv.mov,./stim/processed_extracts/audio/44/2_audio.wav,TRUE,vv,F,12,44
215,44,44,2,2,F10,M12,./stim/processed_extracts/true/44\2_vva.mov,./stim/processed_extracts/audio/44/2_audio.wav,TRUE,vva,F,12,44
216,44,44,3,3,M12,F10,./stim/processed_extracts/true/44\3_va.mov,./stim/processed_extracts/audio/44/3_audio.wav,TRUE,va,M,8,44
217,44,44,3,3,M12,F10,./stim/processed_extracts/true/44\3_vv.mov,./stim/processed_extracts/audio/44/3_audio.wav,TRUE,vv,M,8,44
218,44,44,3,3,M12,F10,./stim/processed_extracts/true/44\3_vva.mov,./stim/processed_extracts/audio/44/3_audio.wav,TRUE,vva,M,8,44
219,45,45,3,3,M13,F12,./stim/processed_extracts/true/45\3_va.mov,./stim/processed_extracts/audio/45/3_audio.wav,TRUE,va,M,7,45
220,45,45,3,3,M13,F12,./stim/processed_extracts/true/45\3_vv.mov,./stim/processed_extracts/audio/45/3_audio.wav,TRUE,vv,M,7,45
221,45,45,3,3,M13,F12,./stim/processed_extracts/true/45\3_vva.mov,./stim/processed_extracts/audio/45/3_audio.wav,TRUE,vva,M,7,45
222,46,46,2,2,F12,M14,./stim/processed_extracts/true/46\2_va.mov,./stim/processed_extracts/audio/46/2_audio.wav,TRUE,va,F,8,46
223,46,46,2,2,F12,M14,./stim/processed_extracts/true/46\2_vv.mov,./stim/processed_extracts/audio/46/2_audio.wav,TRUE,vv,F,8,46
224,46,46,2,2,F12,M14,./stim/processed_extracts/true/46\2_vva.mov,./stim/processed_extracts/audio/46/2_audio.wav,TRUE,vva,F,8,46
225,47,47,3,3,F13,M13,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,TRUE,va,F,9,47
226,47,47,3,3,F13,M13,./stim/processed_extracts/true/47\3_vv.mov,./stim/processed_extracts/audio/47/3_audio.wav,TRUE,vv,F,9,47
227,47,47,3,3,F13,M13,./stim/processed_extracts/true/47\3_vva.mov,./stim/processed_extracts/audio/47/3_audio.wav,TRUE,vva,F,9,47
228,47,47,7,7,M13,F13,./stim/processed_extracts/true/47\7_va.mov,./stim/processed_extracts/audio/47/7_audio.wav,TRUE,va,M,13,47
229,47,47,7,7,M13,F13,./stim/processed_extracts/true/47\7_vv.mov,./stim/processed_extracts/audio/47/7_audio.wav,TRUE,vv,M,13,47
230,47,47,7,7,M13,F13,./stim/processed_extracts/true/47\7_vva.mov,./stim/processed_extracts/audio/47/7_audio.wav,TRUE,vva,M,13,47
231,48,48,5,5,M14,F13,./stim/processed_extracts/true/48\5_va.mov,./stim/processed_extracts/audio/48/5_audio.wav,TRUE,va,M,12,48
232,48,48,5,5,M14,F13,./stim/processed_extracts/true/48\5_vv.mov,./stim/processed_extracts/audio/48/5_audio.wav,TRUE,vv,M,12,48
233,48,48,5,5,M14,F13,./stim/processed_extracts/true/48\5_vva.mov,./stim/processed_extracts/audio/48/5_audio.wav,TRUE,vva,M,12,48
234,48,48,8,8,M14,F13,./stim/processed_extracts/true/48\8_va.mov,./stim/processed_extracts/audio/48/8_audio.wav,TRUE,va,M,8,48
235,48,48,8,8,M14,F13,./stim/processed_extracts/true/48\8_vv.mov,./stim/processed_extracts/audio/48/8_audio.wav,TRUE,vv,M,8,48
236,48,48,8,8,M14,F13,./stim/processed_extracts/true/48\8_vva.mov,./stim/processed_extracts/audio/48/8_audio.wav,TRUE,vva,M,8,48
237,49,49,1,1,F12,M15,./stim/processed_extracts/true/49\1_va.mov,./stim/processed_extracts/audio/49/1_audio.wav,TRUE,va,F,9,49
238,49,49,1,1,F12,M15,./stim/processed_extracts/true/49\1_vv.mov,./stim/processed_extracts/audio/49/1_audio.wav,TRUE,vv,F,9,49
239,49,49,1,1,F12,M15,./stim/processed_extracts/true/49\1_vva.mov,./stim/processed_extracts/audio/49/1_audio.wav,TRUE,vva,F,9,49
240,50,50,1,1,F14,M13,./stim/processed_extracts/true/50\1_va.mov,./stim/processed_extracts/audio/50/1_audio.wav,TRUE,va,F,8,50
241,50,50,1,1,F14,M13,./stim/processed_extracts/true/50\1_vv.mov,./stim/processed_extracts/audio/50/1_audio.wav,TRUE,vv,F,8,50
242,50,50,1,1,F14,M13,./stim/processed_extracts/true/50\1_vva.mov,./stim/processed_extracts/audio/50/1_audio.wav,TRUE,vva,F,8,50
243,51,51,3,3,M14,F14,./stim/processed_extracts/true/51\3_va.mov,./stim/processed_extracts/audio/51/3_audio.wav,TRUE,va,M,7,51
244,51,51,3,3,M14,F14,./stim/processed_extracts/true/51\3_vv.mov,./stim/processed_extracts/audio/51/3_audio.wav,TRUE,vv,M,7,51
245,51,51,3,3,M14,F14,./stim/processed_extracts/true/51\3_vva.mov,./stim/processed_extracts/audio/51/3_audio.wav,TRUE,vva,M,7,51
246,52,52,2,2,F12,M16,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,TRUE,va,F,10,52
247,52,52,2,2,F12,M16,./stim/processed_extracts/true/52\2_vv.mov,./stim/processed_extracts/audio/52/2_audio.wav,TRUE,vv,F,10,52
248,52,52,2,2,F12,M16,./stim/processed_extracts/true/52\2_vva.mov,./stim/processed_extracts/audio/52/2_audio.wav,TRUE,vva,F,10,52
249,52,52,3,3,M16,F12,./stim/processed_extracts/true/52\3_va.mov,./stim/processed_extracts/audio/52/3_audio.wav,TRUE,va,M,10,52
250,52,52,3,3,M16,F12,./stim/processed_extracts/true/52\3_vv.mov,./stim/processed_extracts/audio/52/3_audio.wav,TRUE,vv,M,10,52
251,52,52,3,3,M16,F12,./stim/processed_extracts/true/52\3_vva.mov,./stim/processed_extracts/audio/52/3_audio.wav,TRUE,vva,M,10,52
252,53,53,1,1,F13,M15,./stim/processed_extracts/true/53\1_va.mov,./stim/processed_extracts/audio/53/1_audio.wav,TRUE,va,F,7,53
253,53,53,1,1,F13,M15,./stim/processed_extracts/true/53\1_vv.mov,./stim/processed_extracts/audio/53/1_audio.wav,TRUE,vv,F,7,53
254,53,53,1,1,F13,M15,./stim/processed_extracts/true/53\1_vva.mov,./stim/processed_extracts/audio/53/1_audio.wav,TRUE,vva,F,7,53
255,53,53,2,2,F13,M15,./stim/processed_extracts/true/53\2_va.mov,./stim/processed_extracts/audio/53/2_audio.wav,TRUE,va,F,11,53
256,53,53,2,2,F13,M15,./stim/processed_extracts/true/53\2_vv.mov,./stim/processed_extracts/audio/53/2_audio.wav,TRUE,vv,F,11,53
257,53,53,2,2,F13,M15,./stim/processed_extracts/true/53\2_vva.mov,./stim/processed_extracts/audio/53/2_audio.wav,TRUE,vva,F,11,53
258,54,54,1,1,F15,M13,./stim/processed_extracts/true/54\1_va.mov,./stim/processed_extracts/audio/54/1_audio.wav,TRUE,va,F,7,54
259,54,54,1,1,F15,M13,./stim/processed_extracts/true/54\1_vv.mov,./stim/processed_extracts/audio/54/1_audio.wav,TRUE,vv,F,7,54
260,54,54,1,1,F15,M13,./stim/processed_extracts/true/54\1_vva.mov,./stim/processed_extracts/audio/54/1_audio.wav,TRUE,vva,F,7,54
261,54,54,3,3,M13,F15,./stim/processed_extracts/true/54\3_va.mov,./stim/processed_extracts/audio/54/3_audio.wav,TRUE,va,M,10,54
262,54,54,3,3,M13,F15,./stim/processed_extracts/true/54\3_vv.mov,./stim/processed_extracts/audio/54/3_audio.wav,TRUE,vv,M,10,54
263,54,54,3,3,M13,F15,./stim/processed_extracts/true/54\3_vva.mov,./stim/processed_extracts/audio/54/3_audio.wav,TRUE,vva,M,10,54
264,54,54,5,5,F15,M13,./stim/processed_extracts/true/54\5_va.mov,./stim/processed_extracts/audio/54/5_audio.wav,TRUE,va,F,8,54
265,54,54,5,5,F15,M13,./stim/processed_extracts/true/54\5_vv.mov,./stim/processed_extracts/audio/54/5_audio.wav,TRUE,vv,F,8,54
266,54,54,5,5,F15,M13,./stim/processed_extracts/true/54\5_vva.mov,./stim/processed_extracts/audio/54/5_audio.wav,TRUE,vva,F,8,54
267,55,55,1,1,F15,M14,./stim/processed_extracts/true/55\1_va.mov,./stim/processed_extracts/audio/55/1_audio.wav,TRUE,va,F,14,55
268,55,55,1,1,F15,M14,./stim/processed_extracts/true/55\1_vv.mov,./stim/processed_extracts/audio/55/1_audio.wav,TRUE,vv,F,14,55
269,55,55,1,1,F15,M14,./stim/processed_extracts/true/55\1_vva.mov,./stim/processed_extracts/audio/55/1_audio.wav,TRUE,vva,F,14,55
270,55,55,6,6,M14,F15,./stim/processed_extracts/true/55\6_va.mov,./stim/processed_extracts/audio/55/6_audio.wav,TRUE,va,M,9,55
271,55,55,6,6,M14,F15,./stim/processed_extracts/true/55\6_vv.mov,./stim/processed_extracts/audio/55/6_audio.wav,TRUE,vv,M,9,55
272,55,55,6,6,M14,F15,./stim/processed_extracts/true/55\6_vva.mov,./stim/processed_extracts/audio/55/6_audio.wav,TRUE,vva,M,9,55
273,56,56,1,1,M16,F13,./stim/processed_extracts/true/56\1_va.mov,./stim/processed_extracts/audio/56/1_audio.wav,TRUE,va,M,7,56
274,56,56,1,1,M16,F13,./stim/processed_extracts/true/56\1_vv.mov,./stim/processed_extracts/audio/56/1_audio.wav,TRUE,vv,M,7,56
275,56,56,1,1,M16,F13,./stim/processed_extracts/true/56\1_vva.mov,./stim/processed_extracts/audio/56/1_audio.wav,TRUE,vva,M,7,56
276,57,57,1,1,M15,F14,./stim/processed_extracts/true/57\1_va.mov,./stim/processed_extracts/audio/57/1_audio.wav,TRUE,va,M,11,57
277,57,57,1,1,M15,F14,./stim/processed_extracts/true/57\1_vv.mov,./stim/processed_extracts/audio/57/1_audio.wav,TRUE,vv,M,11,57
278,57,57,1,1,M15,F14,./stim/processed_extracts/true/57\1_vva.mov,./stim/processed_extracts/audio/57/1_audio.wav,TRUE,vva,M,11,57
279,57,57,3,3,M15,F14,./stim/processed_extracts/true/57\3_va.mov,./stim/processed_extracts/audio/57/3_audio.wav,TRUE,va,M,13,57
280,57,57,3,3,M15,F14,./stim/processed_extracts/true/57\3_vv.mov,./stim/processed_extracts/audio/57/3_audio.wav,TRUE,vv,M,13,57
281,57,57,3,3,M15,F14,./stim/processed_extracts/true/57\3_vva.mov,./stim/processed_extracts/audio/57/3_audio.wav,TRUE,vva,M,13,57
282,58,58,3,3,F15,M15,./stim/processed_extracts/true/58\3_va.mov,./stim/processed_extracts/audio/58/3_audio.wav,TRUE,va,F,9,58
283,58,58,3,3,F15,M15,./stim/processed_extracts/true/58\3_vv.mov,./stim/processed_extracts/audio/58/3_audio.wav,TRUE,vv,F,9,58
284,58,58,3,3,F15,M15,./stim/processed_extracts/true/58\3_vva.mov,./stim/processed_extracts/audio/58/3_audio.wav,TRUE,vva,F,9,58
285,58,58,5,5,F15,M15,./stim/processed_extracts/true/58\5_va.mov,./stim/processed_extracts/audio/58/5_audio.wav,TRUE,va,F,10,58
286,58,58,5,5,F15,M15,./stim/processed_extracts/true/58\5_vv.mov,./stim/processed_extracts/audio/58/5_audio.wav,TRUE,vv,F,10,58
287,58,58,5,5,F15,M15,./stim/processed_extracts/true/58\5_vva.mov,./stim/processed_extracts/audio/58/5_audio.wav,TRUE,vva,F,10,58
288,59,59,1,1,M16,F14,./stim/processed_extracts/true/59\1_va.mov,./stim/processed_extracts/audio/59/1_audio.wav,TRUE,va,M,9,59
289,59,59,1,1,M16,F14,./stim/processed_extracts/true/59\1_vv.mov,./stim/processed_extracts/audio/59/1_audio.wav,TRUE,vv,M,9,59
290,59,59,1,1,M16,F14,./stim/processed_extracts/true/59\1_vva.mov,./stim/processed_extracts/audio/59/1_audio.wav,TRUE,vva,M,9,59
291,59,59,3,3,M16,F14,./stim/processed_extracts/true/59\3_va.mov,./stim/processed_extracts/audio/59/3_audio.wav,TRUE,va,M,10,59
292,59,59,3,3,M16,F14,./stim/processed_extracts/true/59\3_vv.mov,./stim/processed_extracts/audio/59/3_audio.wav,TRUE,vv,M,10,59
293,59,59,3,3,M16,F14,./stim/processed_extracts/true/59\3_vva.mov,./stim/processed_extracts/audio/59/3_audio.wav,TRUE,vva,M,10,59
294,60,60,1,1,M16,F15,./stim/processed_extracts/true/60\1_va.mov,./stim/processed_extracts/audio/60/1_audio.wav,TRUE,va,M,6,60
295,60,60,1,1,M16,F15,./stim/processed_extracts/true/60\1_vv.mov,./stim/processed_extracts/audio/60/1_audio.wav,TRUE,vv,M,6,60
296,60,60,1,1,M16,F15,./stim/processed_extracts/true/60\1_vva.mov,./stim/processed_extracts/audio/60/1_audio.wav,TRUE,vva,M,6,60
297,60,60,5,5,M16,F15,./stim/processed_extracts/true/60\5_va.mov,./stim/processed_extracts/audio/60/5_audio.wav,TRUE,va,M,14,60
298,60,60,5,5,M16,F15,./stim/processed_extracts/true/60\5_vv.mov,./stim/processed_extracts/audio/60/5_audio.wav,TRUE,vv,M,14,60
299,60,60,5,5,M16,F15,./stim/processed_extracts/true/60\5_vva.mov,./stim/processed_extracts/audio/60/5_audio.wav,TRUE,vva,M,14,60
300,1,1,1,2,M1,F1,./stim/processed_extracts/fake/1\1_2_va.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,fake_wd,va,M,17,1
301,1,1,1,2,M1,F1,./stim/processed_extracts/fake/1\1_2_vv.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,fake_wd,vv,M,17,1
302,1,1,1,2,M1,F1,./stim/processed_extracts/fake/1\1_2_vva.mov,./stim/processed_extracts/audio/1/1_2_audio.wav,fake_wd,vva,M,17,1
303,2,2,3,2,F1,M2,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,fake_wd,va,F,8,2
304,2,2,3,2,F1,M2,./stim/processed_extracts/fake/2\2_3_vv.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,fake_wd,vv,F,8,2
305,2,2,3,2,F1,M2,./stim/processed_extracts/fake/2\2_3_vva.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,fake_wd,vva,F,8,2
306,3,3,1,6,M1,F2,./stim/processed_extracts/fake/3\1_6_va.mov,./stim/processed_extracts/audio/3/1_6_audio.wav,fake_wd,va,M,7,3
307,3,3,1,6,M1,F2,./stim/processed_extracts/fake/3\1_6_vv.mov,./stim/processed_extracts/audio/3/1_6_audio.wav,fake_wd,vv,M,7,3
308,3,3,1,6,M1,F2,./stim/processed_extracts/fake/3\1_6_vva.mov,./stim/processed_extracts/audio/3/1_6_audio.wav,fake_wd,vva,M,7,3
309,3,3,8,4,F2,M1,./stim/processed_extracts/fake/3\4_8_va.mov,./stim/processed_extracts/audio/3/4_8_audio.wav,fake_wd,va,F,12,3
310,3,3,8,4,F2,M1,./stim/processed_extracts/fake/3\4_8_vv.mov,./stim/processed_extracts/audio/3/4_8_audio.wav,fake_wd,vv,F,12,3
311,3,3,8,4,F2,M1,./stim/processed_extracts/fake/3\4_8_vva.mov,./stim/processed_extracts/audio/3/4_8_audio.wav,fake_wd,vva,F,12,3
312,4,4,1,6,M2,F2,./stim/processed_extracts/fake/4\1_6_va.mov,./stim/processed_extracts/audio/4/1_6_audio.wav,fake_wd,va,M,6,4
313,4,4,1,6,M2,F2,./stim/processed_extracts/fake/4\1_6_vv.mov,./stim/processed_extracts/audio/4/1_6_audio.wav,fake_wd,vv,M,6,4
314,4,4,1,6,M2,F2,./stim/processed_extracts/fake/4\1_6_vva.mov,./stim/processed_extracts/audio/4/1_6_audio.wav,fake_wd,vva,M,6,4
