,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,SpeakerID,ListenerID,VideoPath,AudioPath,Condition,Modality,SpeakerSex,Duration,DisplayedDyad
464,3,7,5,4,M1,F3,./stim/processed_extracts/fake_ad/6\3_5_7_4_vva.mov,./stim/processed_extracts/audio/6/3_5_7_4_audio.wav,fake_ad,vva,M,6,6
465,6,8,1,2,F3,M4,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,fake_ad,va,F,7,7
466,6,8,1,2,F3,M4,./stim/processed_extracts/fake_ad/7\6_1_8_2_vv.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,fake_ad,vv,F,7,7
467,6,8,1,2,F3,M4,./stim/processed_extracts/fake_ad/7\6_1_8_2_vva.mov,./stim/processed_extracts/audio/7/6_1_8_2_audio.wav,fake_ad,vva,F,7,7
468,10,13,2,5,M4,F4,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,fake_ad,va,M,7,8
469,10,13,2,5,M4,F4,./stim/processed_extracts/fake_ad/8\10_2_13_5_vv.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,fake_ad,vv,M,7,8
470,10,13,2,5,M4,F4,./stim/processed_extracts/fake_ad/8\10_2_13_5_vva.mov,./stim/processed_extracts/audio/8/10_2_13_5_audio.wav,fake_ad,vva,M,7,8
471,4,8,8,6,F2,M4,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,./stim/processed_extracts/audio/10/4_8_8_6_audio.wav,fake_ad,va,F,11,10
472,4,8,8,6,F2,M4,./stim/processed_extracts/fake_ad/10\4_8_8_6_vv.mov,./stim/processed_extracts/audio/10/4_8_8_6_audio.wav,fake_ad,vv,F,11,10
473,4,8,8,6,F2,M4,./stim/processed_extracts/fake_ad/10\4_8_8_6_vva.mov,./stim/processed_extracts/audio/10/4_8_8_6_audio.wav,fake_ad,vva,F,11,10
474,15,12,4,4,M2,F4,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,fake_ad,va,M,11,11
475,15,12,4,4,M2,F4,./stim/processed_extracts/fake_ad/11\12_4_15_4_vv.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,fake_ad,vv,M,11,11
476,15,12,4,4,M2,F4,./stim/processed_extracts/fake_ad/11\12_4_15_4_vva.mov,./stim/processed_extracts/audio/11/12_4_15_4_audio.wav,fake_ad,vva,M,11,11
477,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,va,M,11,12
478,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_vv.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,vv,M,11,12
479,6,11,6,4,M1,F4,./stim/processed_extracts/fake_ad/12\6_6_11_4_vva.mov,./stim/processed_extracts/audio/12/6_6_11_4_audio.wav,fake_ad,vva,M,11,12
480,11,5,10,6,F4,M3,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,fake_ad,va,F,11,13
481,11,5,10,6,F4,M3,./stim/processed_extracts/fake_ad/13\5_6_11_10_vv.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,fake_ad,vv,F,11,13
482,11,5,10,6,F4,M3,./stim/processed_extracts/fake_ad/13\5_6_11_10_vva.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,fake_ad,vva,F,11,13
483,6,5,2,7,F3,M3,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,fake_ad,va,F,8,14
484,6,5,2,7,F3,M3,./stim/processed_extracts/fake_ad/14\5_7_6_2_vv.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,fake_ad,vv,F,8,14
485,6,5,2,7,F3,M3,./stim/processed_extracts/fake_ad/14\5_7_6_2_vva.mov,./stim/processed_extracts/audio/14/5_7_6_2_audio.wav,fake_ad,vva,F,8,14
486,4,14,2,4,M2,F3,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,fake_ad,va,M,9,15
487,4,14,2,4,M2,F3,./stim/processed_extracts/fake_ad/15\4_2_14_4_vv.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,fake_ad,vv,M,9,15
488,4,14,2,4,M2,F3,./stim/processed_extracts/fake_ad/15\4_2_14_4_vva.mov,./stim/processed_extracts/audio/15/4_2_14_4_audio.wav,fake_ad,vva,M,9,15
489,10,13,4,3,F2,M3,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,fake_ad,va,F,8,16
490,10,13,4,3,F2,M3,./stim/processed_extracts/fake_ad/16\10_4_13_3_vv.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,fake_ad,vv,F,8,16
491,10,13,4,3,F2,M3,./stim/processed_extracts/fake_ad/16\10_4_13_3_vva.mov,./stim/processed_extracts/audio/16/10_4_13_3_audio.wav,fake_ad,vva,F,8,16
492,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,va,M,9,18
493,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_vv.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,vv,M,9,18
494,20,17,2,1,M5,F5,./stim/processed_extracts/fake_ad/18\17_1_20_2_vva.mov,./stim/processed_extracts/audio/18/17_1_20_2_audio.wav,fake_ad,vva,M,9,18
495,17,25,2,2,M6,F6,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,./stim/processed_extracts/audio/19/17_2_25_2_audio.wav,fake_ad,va,M,10,19
496,17,25,2,2,M6,F6,./stim/processed_extracts/fake_ad/19\17_2_25_2_vv.mov,./stim/processed_extracts/audio/19/17_2_25_2_audio.wav,fake_ad,vv,M,10,19
497,17,25,2,2,M6,F6,./stim/processed_extracts/fake_ad/19\17_2_25_2_vva.mov,./stim/processed_extracts/audio/19/17_2_25_2_audio.wav,fake_ad,vva,M,10,19
498,25,18,1,2,M7,F5,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,fake_ad,va,M,8,21
499,25,18,1,2,M7,F5,./stim/processed_extracts/fake_ad/21\18_2_25_1_vv.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,fake_ad,vv,M,8,21
500,25,18,1,2,M7,F5,./stim/processed_extracts/fake_ad/21\18_2_25_1_vva.mov,./stim/processed_extracts/audio/21/18_2_25_1_audio.wav,fake_ad,vva,M,8,21
501,19,23,3,2,M6,F7,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,fake_ad,va,M,11,22
502,19,23,3,2,M6,F7,./stim/processed_extracts/fake_ad/22\19_3_23_2_vv.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,fake_ad,vv,M,11,22
503,19,23,3,2,M6,F7,./stim/processed_extracts/fake_ad/22\19_3_23_2_vva.mov,./stim/processed_extracts/audio/22/19_3_23_2_audio.wav,fake_ad,vva,M,11,22
504,22,18,1,5,F7,M5,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,./stim/processed_extracts/audio/23/18_5_22_1_audio.wav,fake_ad,va,F,6,23
505,22,18,1,5,F7,M5,./stim/processed_extracts/fake_ad/23\18_5_22_1_vv.mov,./stim/processed_extracts/audio/23/18_5_22_1_audio.wav,fake_ad,vv,F,6,23
506,22,18,1,5,F7,M5,./stim/processed_extracts/fake_ad/23\18_5_22_1_vva.mov,./stim/processed_extracts/audio/23/18_5_22_1_audio.wav,fake_ad,vva,F,6,23
507,26,21,3,1,M8,F5,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,fake_ad,va,M,8,24
508,26,21,3,1,M8,F5,./stim/processed_extracts/fake_ad/24\21_1_26_3_vv.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,fake_ad,vv,M,8,24
509,26,21,3,1,M8,F5,./stim/processed_extracts/fake_ad/24\21_1_26_3_vva.mov,./stim/processed_extracts/audio/24/21_1_26_3_audio.wav,fake_ad,vva,M,8,24
510,26,27,5,6,M8,F7,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,fake_ad,va,M,7,28
511,26,27,5,6,M8,F7,./stim/processed_extracts/fake_ad/28\26_5_27_6_vv.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,fake_ad,vv,M,7,28
512,26,27,5,6,M8,F7,./stim/processed_extracts/fake_ad/28\26_5_27_6_vva.mov,./stim/processed_extracts/audio/28/26_5_27_6_audio.wav,fake_ad,vva,M,7,28
513,36,30,7,2,F8,M9,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,fake_ad,va,F,7,29
514,36,30,7,2,F8,M9,./stim/processed_extracts/fake_ad/29\30_2_36_7_vv.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,fake_ad,vv,F,7,29
515,36,30,7,2,F8,M9,./stim/processed_extracts/fake_ad/29\30_2_36_7_vva.mov,./stim/processed_extracts/audio/29/30_2_36_7_audio.wav,fake_ad,vva,F,7,29
516,35,34,6,4,F9,M9,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,./stim/processed_extracts/audio/30/34_4_35_6_audio.wav,fake_ad,va,F,9,30
517,35,34,6,4,F9,M9,./stim/processed_extracts/fake_ad/30\34_4_35_6_vv.mov,./stim/processed_extracts/audio/30/34_4_35_6_audio.wav,fake_ad,vv,F,9,30
518,35,34,6,4,F9,M9,./stim/processed_extracts/fake_ad/30\34_4_35_6_vva.mov,./stim/processed_extracts/audio/30/34_4_35_6_audio.wav,fake_ad,vva,F,9,30
519,32,29,4,3,M10,F8,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,fake_ad,va,M,11,31
520,32,29,4,3,M10,F8,./stim/processed_extracts/fake_ad/31\29_3_32_4_vv.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,fake_ad,vv,M,11,31
521,32,29,4,3,M10,F8,./stim/processed_extracts/fake_ad/31\29_3_32_4_vva.mov,./stim/processed_extracts/audio/31/29_3_32_4_audio.wav,fake_ad,vva,M,11,31
522,30,31,1,6,F9,M10,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,fake_ad,va,F,9,32
523,30,31,1,6,F9,M10,./stim/processed_extracts/fake_ad/32\30_1_31_6_vv.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,fake_ad,vv,F,9,32
524,30,31,1,6,F9,M10,./stim/processed_extracts/fake_ad/32\30_1_31_6_vva.mov,./stim/processed_extracts/audio/32/30_1_31_6_audio.wav,fake_ad,vva,F,9,32
525,34,37,3,5,M9,F11,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,./stim/processed_extracts/audio/33/34_3_37_5_audio.wav,fake_ad,va,M,10,33
526,34,37,3,5,M9,F11,./stim/processed_extracts/fake_ad/33\34_3_37_5_vv.mov,./stim/processed_extracts/audio/33/34_3_37_5_audio.wav,fake_ad,vv,M,10,33
527,34,37,3,5,M9,F11,./stim/processed_extracts/fake_ad/33\34_3_37_5_vva.mov,./stim/processed_extracts/audio/33/34_3_37_5_audio.wav,fake_ad,vva,M,10,33
528,33,40,1,6,M9,F10,./stim/processed_extracts/fake_ad/34\33_1_40_6_va.mov,./stim/processed_extracts/audio/34/33_1_40_6_audio.wav,fake_ad,va,M,9,34
529,33,40,1,6,M9,F10,./stim/processed_extracts/fake_ad/34\33_1_40_6_vv.mov,./stim/processed_extracts/audio/34/33_1_40_6_audio.wav,fake_ad,vv,M,9,34
530,33,40,1,6,M9,F10,./stim/processed_extracts/fake_ad/34\33_1_40_6_vva.mov,./stim/processed_extracts/audio/34/33_1_40_6_audio.wav,fake_ad,vva,M,9,34
531,41,38,2,2,M11,F8,./stim/processed_extracts/fake_ad/36\38_2_41_2_va.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,fake_ad,va,M,10,36
532,41,38,2,2,M11,F8,./stim/processed_extracts/fake_ad/36\38_2_41_2_vv.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,fake_ad,vv,M,10,36
533,41,38,2,2,M11,F8,./stim/processed_extracts/fake_ad/36\38_2_41_2_vva.mov,./stim/processed_extracts/audio/36/38_2_41_2_audio.wav,fake_ad,vva,M,10,36
534,31,33,4,2,M10,F11,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,fake_ad,va,M,7,37
535,31,33,4,2,M10,F11,./stim/processed_extracts/fake_ad/37\31_4_33_2_vv.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,fake_ad,vv,M,7,37
536,31,33,4,2,M10,F11,./stim/processed_extracts/fake_ad/37\31_4_33_2_vva.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,fake_ad,vva,M,7,37
537,39,36,2,2,M12,F8,./stim/processed_extracts/fake_ad/38\36_2_39_2_va.mov,./stim/processed_extracts/audio/38/36_2_39_2_audio.wav,fake_ad,va,M,8,38
538,39,36,2,2,M12,F8,./stim/processed_extracts/fake_ad/38\36_2_39_2_vv.mov,./stim/processed_extracts/audio/38/36_2_39_2_audio.wav,fake_ad,vv,M,8,38
539,39,36,2,2,M12,F8,./stim/processed_extracts/fake_ad/38\36_2_39_2_vva.mov,./stim/processed_extracts/audio/38/36_2_39_2_audio.wav,fake_ad,vva,M,8,38
540,35,44,7,1,F9,M12,./stim/processed_extracts/fake_ad/39\35_7_44_1_va.mov,./stim/processed_extracts/audio/39/35_7_44_1_audio.wav,fake_ad,va,F,8,39
541,35,44,7,1,F9,M12,./stim/processed_extracts/fake_ad/39\35_7_44_1_vv.mov,./stim/processed_extracts/audio/39/35_7_44_1_audio.wav,fake_ad,vv,F,8,39
542,35,44,7,1,F9,M12,./stim/processed_extracts/fake_ad/39\35_7_44_1_vva.mov,./stim/processed_extracts/audio/39/35_7_44_1_audio.wav,fake_ad,vva,F,8,39
543,31,34,2,1,M10,F10,./stim/processed_extracts/fake_ad/40\31_2_34_1_va.mov,./stim/processed_extracts/audio/40/31_2_34_1_audio.wav,fake_ad,va,M,7,40
544,31,34,2,1,M10,F10,./stim/processed_extracts/fake_ad/40\31_2_34_1_vv.mov,./stim/processed_extracts/audio/40/31_2_34_1_audio.wav,fake_ad,vv,M,7,40
545,31,34,2,1,M10,F10,./stim/processed_extracts/fake_ad/40\31_2_34_1_vva.mov,./stim/processed_extracts/audio/40/31_2_34_1_audio.wav,fake_ad,vva,M,7,40
546,36,42,5,2,M11,F11,./stim/processed_extracts/fake_ad/41\36_5_42_2_va.mov,./stim/processed_extracts/audio/41/36_5_42_2_audio.wav,fake_ad,va,M,12,41
547,36,42,5,2,M11,F11,./stim/processed_extracts/fake_ad/41\36_5_42_2_vv.mov,./stim/processed_extracts/audio/41/36_5_42_2_audio.wav,fake_ad,vv,M,12,41
548,36,42,5,2,M11,F11,./stim/processed_extracts/fake_ad/41\36_5_42_2_vva.mov,./stim/processed_extracts/audio/41/36_5_42_2_audio.wav,fake_ad,vva,M,12,41
549,38,37,1,3,M12,F11,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,./stim/processed_extracts/audio/42/37_3_38_1_audio.wav,fake_ad,va,M,8,42
550,38,37,1,3,M12,F11,./stim/processed_extracts/fake_ad/42\37_3_38_1_vv.mov,./stim/processed_extracts/audio/42/37_3_38_1_audio.wav,fake_ad,vv,M,8,42
551,38,37,1,3,M12,F11,./stim/processed_extracts/fake_ad/42\37_3_38_1_vva.mov,./stim/processed_extracts/audio/42/37_3_38_1_audio.wav,fake_ad,vva,M,8,42
552,40,35,3,4,F10,M11,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,fake_ad,va,F,13,43
553,40,35,3,4,F10,M11,./stim/processed_extracts/fake_ad/43\35_4_40_3_vv.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,fake_ad,vv,F,13,43
554,40,35,3,4,F10,M11,./stim/processed_extracts/fake_ad/43\35_4_40_3_vva.mov,./stim/processed_extracts/audio/43/35_4_40_3_audio.wav,fake_ad,vva,F,13,43
555,42,43,1,1,M12,F10,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,fake_ad,va,M,11,44
556,42,43,1,1,M12,F10,./stim/processed_extracts/fake_ad/44\42_1_43_1_vv.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,fake_ad,vv,M,11,44
557,42,43,1,1,M12,F10,./stim/processed_extracts/fake_ad/44\42_1_43_1_vva.mov,./stim/processed_extracts/audio/44/42_1_43_1_audio.wav,fake_ad,vva,M,11,44
558,46,47,1,1,F12,M13,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,fake_ad,va,F,10,45
559,46,47,1,1,F12,M13,./stim/processed_extracts/fake_ad/45\46_1_47_1_vv.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,fake_ad,vv,F,10,45
560,46,47,1,1,F12,M13,./stim/processed_extracts/fake_ad/45\46_1_47_1_vva.mov,./stim/processed_extracts/audio/45/46_1_47_1_audio.wav,fake_ad,vva,F,10,45
561,45,48,5,1,F12,M14,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,fake_ad,va,F,8,46
562,45,48,5,1,F12,M14,./stim/processed_extracts/fake_ad/46\45_5_48_1_vv.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,fake_ad,vv,F,8,46
563,45,48,5,1,F12,M14,./stim/processed_extracts/fake_ad/46\45_5_48_1_vva.mov,./stim/processed_extracts/audio/46/45_5_48_1_audio.wav,fake_ad,vva,F,8,46
564,56,45,4,1,F13,M13,./stim/processed_extracts/fake_ad/47\45_1_56_4_va.mov,./stim/processed_extracts/audio/47/45_1_56_4_audio.wav,fake_ad,va,F,9,47
565,56,45,4,1,F13,M13,./stim/processed_extracts/fake_ad/47\45_1_56_4_vv.mov,./stim/processed_extracts/audio/47/45_1_56_4_audio.wav,fake_ad,vv,F,9,47
566,56,45,4,1,F13,M13,./stim/processed_extracts/fake_ad/47\45_1_56_4_vva.mov,./stim/processed_extracts/audio/47/45_1_56_4_audio.wav,fake_ad,vva,F,9,47
567,47,55,4,2,F13,M14,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,fake_ad,va,F,8,48
568,47,55,4,2,F13,M14,./stim/processed_extracts/fake_ad/48\47_4_55_2_vv.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,fake_ad,vv,F,8,48
569,47,55,4,2,F13,M14,./stim/processed_extracts/fake_ad/48\47_4_55_2_vva.mov,./stim/processed_extracts/audio/48/47_4_55_2_audio.wav,fake_ad,vva,F,8,48
570,58,52,4,1,M15,F12,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,./stim/processed_extracts/audio/49/52_1_58_4_audio.wav,fake_ad,va,M,7,49
571,58,52,4,1,M15,F12,./stim/processed_extracts/fake_ad/49\52_1_58_4_vv.mov,./stim/processed_extracts/audio/49/52_1_58_4_audio.wav,fake_ad,vv,M,7,49
572,58,52,4,1,M15,F12,./stim/processed_extracts/fake_ad/49\52_1_58_4_vva.mov,./stim/processed_extracts/audio/49/52_1_58_4_audio.wav,fake_ad,vva,M,7,49
573,54,51,4,1,M13,F14,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,fake_ad,va,M,8,50
574,54,51,4,1,M13,F14,./stim/processed_extracts/fake_ad/50\51_1_54_4_vv.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,fake_ad,vv,M,8,50
575,54,51,4,1,M13,F14,./stim/processed_extracts/fake_ad/50\51_1_54_4_vva.mov,./stim/processed_extracts/audio/50/51_1_54_4_audio.wav,fake_ad,vva,M,8,50
576,55,50,5,2,M14,F14,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,fake_ad,va,M,14,51
577,55,50,5,2,M14,F14,./stim/processed_extracts/fake_ad/51\50_2_55_5_vv.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,fake_ad,vv,M,14,51
578,55,50,5,2,M14,F14,./stim/processed_extracts/fake_ad/51\50_2_55_5_vva.mov,./stim/processed_extracts/audio/51/50_2_55_5_audio.wav,fake_ad,vva,M,14,51
579,46,56,3,5,F12,M16,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,fake_ad,va,F,12,52
580,46,56,3,5,F12,M16,./stim/processed_extracts/fake_ad/52\46_3_56_5_vv.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,fake_ad,vv,F,12,52
581,46,56,3,5,F12,M16,./stim/processed_extracts/fake_ad/52\46_3_56_5_vva.mov,./stim/processed_extracts/audio/52/46_3_56_5_audio.wav,fake_ad,vva,F,12,52
582,47,49,2,3,F13,M15,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,fake_ad,va,F,7,53
583,47,49,2,3,F13,M15,./stim/processed_extracts/fake_ad/53\47_2_49_3_vv.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,fake_ad,vv,F,7,53
584,47,49,2,3,F13,M15,./stim/processed_extracts/fake_ad/53\47_2_49_3_vva.mov,./stim/processed_extracts/audio/53/47_2_49_3_audio.wav,fake_ad,vva,F,7,53
585,60,48,2,7,F15,M14,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,fake_ad,va,F,11,55
586,60,48,2,7,F15,M14,./stim/processed_extracts/fake_ad/55\48_7_60_2_vv.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,fake_ad,vv,F,11,55
587,60,48,2,7,F15,M14,./stim/processed_extracts/fake_ad/55\48_7_60_2_vva.mov,./stim/processed_extracts/audio/55/48_7_60_2_audio.wav,fake_ad,vva,F,11,55
588,49,51,4,2,M15,F14,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,./stim/processed_extracts/audio/57/49_4_51_2_audio.wav,fake_ad,va,M,7,57
589,49,51,4,2,M15,F14,./stim/processed_extracts/fake_ad/57\49_4_51_2_vv.mov,./stim/processed_extracts/audio/57/49_4_51_2_audio.wav,fake_ad,vv,M,7,57
590,49,51,4,2,M15,F14,./stim/processed_extracts/fake_ad/57\49_4_51_2_vva.mov,./stim/processed_extracts/audio/57/49_4_51_2_audio.wav,fake_ad,vva,M,7,57
591,49,60,6,7,M15,F15,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,fake_ad,va,M,17,58
592,49,60,6,7,M15,F15,./stim/processed_extracts/fake_ad/58\49_6_60_7_vv.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,fake_ad,vv,M,17,58
593,49,60,6,7,M15,F15,./stim/processed_extracts/fake_ad/58\49_6_60_7_vva.mov,./stim/processed_extracts/audio/58/49_6_60_7_audio.wav,fake_ad,vva,M,17,58
594,60,57,3,2,M16,F14,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,./stim/processed_extracts/audio/59/57_2_60_3_audio.wav,fake_ad,va,M,11,59
595,60,57,3,2,M16,F14,./stim/processed_extracts/fake_ad/59\57_2_60_3_vv.mov,./stim/processed_extracts/audio/59/57_2_60_3_audio.wav,fake_ad,vv,M,11,59
596,60,57,3,2,M16,F14,./stim/processed_extracts/fake_ad/59\57_2_60_3_vva.mov,./stim/processed_extracts/audio/59/57_2_60_3_audio.wav,fake_ad,vva,M,11,59
597,59,55,2,3,M16,F15,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,./stim/processed_extracts/audio/60/55_3_59_2_audio.wav,fake_ad,va,M,7,60
598,59,55,2,3,M16,F15,./stim/processed_extracts/fake_ad/60\55_3_59_2_vv.mov,./stim/processed_extracts/audio/60/55_3_59_2_audio.wav,fake_ad,vv,M,7,60
599,59,55,2,3,M16,F15,./stim/processed_extracts/fake_ad/60\55_3_59_2_vva.mov,./stim/processed_extracts/audio/60/55_3_59_2_audio.wav,fake_ad,vva,M,7,60
